event_id,customer_id,event_name,event_time
EVT00000450,CUSWP54868740,Account Approved,29-Jan-2026
EVT00000451,CUSWP54868740,Esign_Completed,20-Jan-2025
EVT00000452,CUSWP54868740,PAN Verified,31-Aug-2025
EVT00000453,CUSLI58416169,Session Started,2026-04-27
EVT00000454,CUSLI58416169,Esign_Completed,27-Dec-2025
EVT00000455,CUSLI58416169,kyc_completed,2026-03-06 00:03:49
EVT00000456,CUSLI58416169,OTP Verified,08-06-2025
EVT00000457,CUSLI58416169,OTP Verified,09-15-2025
EVT00000458,CUSZV96401658,PAN Verified,07-02-2025
EVT00000459,CUSZV96401658,Esign_Completed,07-08-2025
EVT00000460,CUSZV96401658,KYC Completed,22-Apr-2026
EVT00000461,CUSZV96401658,OTP Verified,18/03/2025
EVT00000462,CUSZV96401658,otp_verified,2025-08-18 01:12:24
EVT00000463,CUSZV96401658,otp_verified,2025-03-23
EVT00000464,CUSZV96401658,Document Uploaded,2026-03-18
EVT00000465,CUSZV96401658,KYC Completed,04-Apr-2025
EVT00000466,CUSZV96401658,Account Approved,2025-09-28
EVT00000467,CUSHX27557192,PAN Verified,2025-04-09
EVT00000468,CUSHX27557192,kyc_completed,11-Apr-2026
EVT00000469,CUSHX27557192,KYC Completed,2025-05-05 06:40:25
EVT00000470,CUSHX27557192,kyc_completed,10/05/2025
EVT00000471,CUSHX27557192,Login,02-28-2025
EVT00000472,CUSHX27557192,account_activated,03-05-2025
EVT00000473,CUSLT94731217,account_activated,17/06/2025
EVT00000474,CUSLT94731217,Esign_Completed,03-20-2026
EVT00000475,CUSXD32370589,otp_verified,02/04/2026
EVT00000476,CUSXD32370589,kyc_completed,26/11/2025
EVT00000477,CUSXD32370589,account_activated,2026-01-15
EVT00000478,CUSLX17785289,OTP Verified,09-Feb-2025
EVT00000479,CUSLX17785289,kyc_completed,03/05/2025
EVT00000480,CUSLX17785289,account_activated,2025-08-06
EVT00000481,CUSLX17785289,Account Approved,26-Mar-2026
EVT00000482,CUSLX17785289,Login,19-Feb-2026
EVT00000483,CUSLX17785289,OTP Verified,01-13-2025
EVT00000484,CUSLX17785289,OTP Verified,21/07/2025
EVT00000485,CUSLX17785289,OTP Verified,13-Dec-2025
EVT00000486,CUSLX17785289,Account Activated,05-26-2026
EVT00000487,CUSIF14384249,Esign_Completed,2025-08-23
EVT00000488,CUSIF14384249,Document Uploaded,01-Jun-2026
EVT00000489,CUSIF14384249,Account Activated,29/04/2026
EVT00000490,CUSIF14384249,otp_verified,08-16-2025
EVT00000491,CUSIF14384249,OTP Verified,2026-03-21
EVT00000492,CUSIF14384249,E-Sign Completed,2025-02-24
EVT00000493,CUSSP43969078,Session Started,01-14-2026
EVT00000494,CUSSP43969078,KYC Completed,20-May-2025
EVT00000495,CUSSP43969078,Document Uploaded,09-08-2025
EVT00000496,CUSGJ92555625,kyc_completed,2025-12-21
EVT00000497,CUSGJ92555625,OTP Verified,03-14-2026
EVT00000498,CUSGJ92555625,KYC Completed,2025-08-01 20:35:57
EVT00000499,CUSGJ92555625,Account Approved,2025-10-17
EVT00000500,CUSGJ92555625,Session Started,07-12-2025
EVT00000501,CUSGJ92555625,kyc_completed,2025-06-21
EVT00000502,CUSGJ92555625,PAN Verified,25-Mar-2026
EVT00000503,CUSDF25953278,Session Started,2025-09-27
EVT00000504,CUSDF25953278,otp_verified,2026-03-11 15:33:04
EVT00000505,CUSDF25953278,Account Approved,2025-09-16
EVT00000506,CUSDF25953278,Document Uploaded,09-09-2025
EVT00000507,CUSDF25953278,KYC Completed,05-04-2025
EVT00000508,CUSDF25953278,account_activated,2025-01-25
EVT00000509,CUSDF25953278,kyc_completed,04/04/2026
EVT00000510,CUSDF25953278,Account Activated,2025-02-02 14:58:13
EVT00000511,CUSQU97480162,E-Sign Completed,2025-01-28 06:45:42
EVT00000512,CUSQU97480162,E-Sign Completed,2026-01-19 18:35:18
EVT00000513,CUSQU97480162,OTP Verified,09-01-2025
EVT00000514,CUSQU97480162,PAN Verified,2026-01-03
EVT00000515,CUSQU97480162,Login,2025-08-12 13:19:06
EVT00000516,CUSQU97480162,kyc_completed,30-May-2025
EVT00000517,CUSQU97480162,kyc_completed,12-Feb-2026
EVT00000518,CUSQU97480162,Account Approved,01-Nov-2025
EVT00000519,CUSZX78499121,E-Sign Completed,2025-04-10 21:42:38
EVT00000520,CUSZX78499121,kyc_completed,07-12-2025
EVT00000521,CUSZX78499121,Esign_Completed,30-Sep-2025
EVT00000522,CUSNU78729825,Account Approved,2026-01-29
EVT00000523,CUSNU78729825,Account Approved,09-10-2025
EVT00000524,CUSNU78729825,E-Sign Completed,04-02-2025
EVT00000525,CUSKO69409749,E-Sign Completed,2026-02-10 15:37:17
EVT00000526,CUSKO69409749,PAN Verified,04/03/2026
EVT00000527,CUSKO69409749,Session Started,23/05/2026
EVT00000528,CUSKO69409749,Account Activated,22-Oct-2025
EVT00000529,CUSKO69409749,Account Approved,2025-10-15
EVT00000530,CUSKO69409749,E-Sign Completed,02/02/2026
EVT00000531,CUSKO69409749,kyc_completed,2026-05-08 12:40:07
EVT00000532,CUSVU62636897,KYC Completed,06-18-2025
EVT00000533,CUSVU62636897,kyc_completed,07-13-2025
EVT00000534,CUSVU62636897,otp_verified,13-Mar-2025
EVT00000535,CUSVU62636897,KYC Completed,26-Nov-2025
EVT00000536,CUSVU62636897,KYC Completed,05-14-2026
EVT00000537,CUSVU62636897,KYC Completed,2025-05-01 17:22:31
EVT00000538,CUSVU62636897,KYC Completed,30-Dec-2025
EVT00000539,CUSVU62636897,kyc_completed,05-28-2025
EVT00000540,CUSTO54973348,Login,02/05/2026
EVT00000541,CUSTO54973348,Account Activated,29-Sep-2025
EVT00000542,CUSTO54973348,PAN Verified,05-02-2025
EVT00000543,CUSCP65240415,otp_verified,20/05/2025
EVT00000544,CUSCP65240415,PAN Verified,04-Sep-2025
EVT00000545,CUSCP65240415,account_activated,2025-10-20
EVT00000546,CUSCP65240415,Account Activated,23-Oct-2025
EVT00000547,CUSGR83301657,kyc_completed,10-15-2025
EVT00000548,CUSGR83301657,PAN Verified,2026-03-11
EVT00000549,CUSGR83301657,otp_verified,2025-09-28 09:40:35
EVT00000550,CUSGR83301657,E-Sign Completed,2026-04-11
EVT00000551,CUSGR83301657,otp_verified,01/01/2026
EVT00000552,CUSGR83301657,Document Uploaded,12-06-2025
EVT00000553,CUSLV80262067,otp_verified,21-Jul-2025
EVT00000554,CUSLV80262067,kyc_completed,2025-08-06
EVT00000555,CUSLV80262067,account_activated,2025-04-02 09:58:44
EVT00000556,CUSPQ87431527,PAN Verified,30-Jun-2026
EVT00000557,CUSPQ87431527,E-Sign Completed,2025-02-07
EVT00000558,CUSPQ87431527,PAN Verified,2026-06-06 02:50:05
EVT00000559,CUSPQ87431527,otp_verified,01-02-2026
EVT00000560,CUSPQ87431527,Session Started,04-12-2026
EVT00000561,CUSPQ87431527,OTP Verified,06-18-2026
EVT00000562,CUSPC22753046,Esign_Completed,2026-04-05
EVT00000563,CUSPC22753046,Account Activated,03-21-2026
EVT00000564,CUSPC22753046,kyc_completed,2025-09-03 17:35:05
EVT00000565,CUSPC22753046,account_activated,22/07/2025
EVT00000566,CUSPC22753046,Document Uploaded,16-Mar-2026
EVT00000567,CUSPC22753046,otp_verified,2026-01-28
EVT00000568,CUSIE84145933,Esign_Completed,2025-02-13
EVT00000569,CUSIE84145933,PAN Verified,15-Jan-2025
EVT00000570,CUSIE84145933,otp_verified,02-27-2026
EVT00000571,CUSIE84145933,Document Uploaded,2025-04-04
EVT00000572,CUSIE84145933,Account Activated,04-26-2025
EVT00000573,CUSIE84145933,Session Started,2025-01-29
EVT00000574,CUSJK91088398,Document Uploaded,03-16-2026
EVT00000575,CUSJK91088398,PAN Verified,08-12-2025
EVT00000576,CUSJK91088398,kyc_completed,2026-06-10
EVT00000577,CUSJK91088398,account_activated,08-Feb-2026
EVT00000578,CUSJK91088398,Session Started,2025-01-05
EVT00000579,CUSAV90874064,Document Uploaded,15-Apr-2025
EVT00000580,CUSAV90874064,Esign_Completed,04-29-2025
EVT00000581,CUSAV90874064,Esign_Completed,19/10/2025
EVT00000582,CUSAV90874064,E-Sign Completed,2025-03-28 16:22:40
EVT00000583,CUSAV90874064,OTP Verified,2025-03-23
EVT00000584,CUSAV90874064,Document Uploaded,2026-06-08 08:55:37
EVT00000585,CUSAV90874064,Session Started,04-Mar-2025
EVT00000586,CUSAV90874064,Account Approved,2026-05-22
EVT00000587,CUSAV90874064,E-Sign Completed,2026-01-06 20:26:13
EVT00000588,CUSIP65676618,Account Approved,03-09-2026
EVT00000589,CUSIP65676618,Login,2026-02-21 21:04:33
EVT00000590,CUSIP65676618,PAN Verified,11-05-2025
EVT00000591,CUSIP65676618,Login,09-17-2025
EVT00000592,CUSIP65676618,OTP Verified,02-22-2026
EVT00000593,CUSIP65676618,kyc_completed,27/03/2026
EVT00000594,CUSIP65676618,Document Uploaded,2025-12-13
EVT00000595,CUSIP65676618,otp_verified,12/08/2025
EVT00000596,CUSUW63375243,E-Sign Completed,2025-03-25 07:48:31
EVT00000597,CUSUW63375243,kyc_completed,2025-06-11
EVT00000598,CUSUW63375243,Login,2025-03-14
EVT00000599,CUSUW63375243,account_activated,27-Feb-2026
EVT00000600,CUSUW63375243,Document Uploaded,12-Mar-2026
EVT00000601,CUSUW63375243,Account Activated,2026-06-23
EVT00000602,CUSUW63375243,E-Sign Completed,15/03/2026
EVT00000603,CUSUW63375243,Document Uploaded,07-Mar-2025
EVT00000604,CUSUW63375243,KYC Completed,11-Mar-2026
EVT00000605,CUSSO67383028,PAN Verified,08-31-2025
EVT00000606,CUSSO67383028,PAN Verified,11/02/2025
EVT00000607,CUSSO67383028,OTP Verified,2026-06-12
EVT00000608,CUSSO67383028,kyc_completed,09-14-2025
EVT00000609,CUSSO67383028,Session Started,05/04/2025
EVT00000610,CUSSO67383028,otp_verified,2025-05-07
EVT00000611,CUSSO67383028,Esign_Completed,2025-01-05 20:41:32
EVT00000612,CUSYH92687056,E-Sign Completed,15/09/2025
EVT00000613,CUSYH92687056,Account Activated,01/04/2026
EVT00000614,CUSYH92687056,E-Sign Completed,07-28-2025
EVT00000615,CUSQN86688263,PAN Verified,01-13-2026
EVT00000616,CUSQN86688263,Document Uploaded,10/11/2025
EVT00000617,CUSQN86688263,Esign_Completed,02/04/2025
EVT00000618,CUSNM98373540,Account Approved,29-Mar-2025
EVT00000619,CUSNM98373540,otp_verified,27-Feb-2026
EVT00000620,CUSNM98373540,Account Approved,10-Jul-2025
EVT00000621,CUSNM98373540,E-Sign Completed,01-Feb-2025
EVT00000622,CUSWU44587717,otp_verified,09/12/2025
EVT00000623,CUSWU44587717,Login,2025-02-01 20:53:38
EVT00000624,CUSWU44587717,OTP Verified,06-21-2025
EVT00000625,CUSWU44587717,Login,04-25-2026
EVT00000626,CUSWU44587717,Account Activated,2025-11-29
EVT00000627,CUSWU44587717,Document Uploaded,24-May-2026
EVT00000628,CUSWU44587717,Login,2026-06-28 04:30:40
EVT00000629,CUSWU44587717,account_activated,2025-06-04
EVT00000630,CUSWU44587717,Session Started,02-14-2026
EVT00000631,CUSJP23536937,OTP Verified,2026-06-05 14:19:10
EVT00000632,CUSJP23536937,PAN Verified,2025-12-08 00:03:17
EVT00000633,CUSJP23536937,Account Approved,2025-02-09
EVT00000634,CUSET80100623,Document Uploaded,04-Apr-2026
EVT00000635,CUSET80100623,Account Activated,03-31-2026
EVT00000636,CUSET80100623,otp_verified,2026-03-23 21:03:40
EVT00000637,CUSET80100623,PAN Verified,25/10/2025
EVT00000638,CUSET80100623,otp_verified,2025-11-11 00:04:43
EVT00000639,CUSET80100623,Session Started,08/04/2026
EVT00000640,CUSET80100623,Session Started,2025-06-04
EVT00000641,CUSSR00848408,account_activated,2026-03-13 18:37:58
EVT00000642,CUSSR00848408,OTP Verified,2026-04-16 15:21:13
EVT00000643,CUSSR00848408,E-Sign Completed,17-Feb-2025
EVT00000644,CUSPP56793341,Esign_Completed,06-Apr-2026
EVT00000645,CUSPP56793341,E-Sign Completed,2025-03-27
EVT00000646,CUSPP56793341,otp_verified,02-Jan-2025
EVT00000647,CUSPP56793341,Session Started,17/02/2025
EVT00000648,CUSCE18033974,Account Approved,2026-01-28
EVT00000649,CUSCE18033974,otp_verified,26/04/2025
EVT00000650,CUSCE18033974,E-Sign Completed,03-30-2026
EVT00000651,CUSCE18033974,Account Approved,15/12/2025
EVT00000652,CUSCE18033974,account_activated,11-25-2025
EVT00000653,CUSCE18033974,E-Sign Completed,05/08/2025
EVT00000654,CUSCE18033974,KYC Completed,2026-02-13
EVT00000655,CUSCE18033974,Account Approved,2025-05-06
EVT00000656,CUSYS93968562,Account Activated,16-Apr-2026
EVT00000657,CUSYS93968562,Account Activated,2025-05-15
EVT00000658,CUSYS93968562,OTP Verified,04-05-2026
EVT00000659,CUSYS93968562,Account Activated,05-May-2025
EVT00000660,CUSYS93968562,Esign_Completed,04-15-2025
EVT00000661,CUSYS93968562,Account Activated,01-13-2026
EVT00000662,CUSYS93968562,Account Approved,2025-07-01 17:38:00
EVT00000663,CUSYS93968562,KYC Completed,05-30-2026
EVT00000664,CUSYS93968562,account_activated,2026-03-27
EVT00000665,CUSRL77358662,PAN Verified,2025-12-23
EVT00000666,CUSRL77358662,PAN Verified,2026-01-06
EVT00000667,CUSRL77358662,Esign_Completed,07-21-2025
EVT00000668,CUSRL77358662,Account Activated,08-Mar-2026
EVT00000669,CUSRL77358662,KYC Completed,03/10/2025
EVT00000670,CUSRL77358662,account_activated,09/04/2025
EVT00000671,CUSRL77358662,otp_verified,14/02/2026
EVT00000672,CUSRL77358662,KYC Completed,06-May-2025
EVT00000673,CUSFL10475412,otp_verified,05-Nov-2025
EVT00000674,CUSFL10475412,Session Started,11-04-2025
EVT00000675,CUSFL10475412,KYC Completed,2025-02-16
EVT00000676,CUSFL10475412,Account Approved,2025-07-17 08:44:05
EVT00000677,CUSFL10475412,account_activated,05-Jun-2026
EVT00000678,CUSFL10475412,kyc_completed,12-Jun-2025
EVT00000679,CUSFL10475412,Login,07-Aug-2025
EVT00000680,CUSKI61839826,Esign_Completed,2026-05-13
EVT00000681,CUSKI61839826,Session Started,2025-08-04 10:15:31
EVT00000682,CUSKI61839826,Login,2025-11-23 18:43:27
EVT00000683,CUSKI61839826,Account Activated,02-06-2026
EVT00000684,CUSKI61839826,Login,2026-01-22
EVT00000685,CUSAZ79937124,E-Sign Completed,19/07/2025
EVT00000686,CUSAZ79937124,Esign_Completed,19/02/2025
EVT00000687,CUSAZ79937124,KYC Completed,22/10/2025
EVT00000688,CUSAZ79937124,otp_verified,2025-02-26
EVT00000689,CUSRY65479356,E-Sign Completed,2025-10-07
EVT00000690,CUSRY65479356,E-Sign Completed,26-Dec-2025
EVT00000691,CUSRY65479356,OTP Verified,2026-01-05 09:58:27
EVT00000692,CUSRY65479356,Session Started,2026-01-28 00:19:59
EVT00000693,CUSRY65479356,PAN Verified,2025-12-10
EVT00000694,CUSRY65479356,PAN Verified,2026-03-31 15:35:41
EVT00000695,CUSRY65479356,Account Activated,03-20-2025
EVT00000696,CUSRY65479356,Session Started,2025-12-02
EVT00000697,CUSRY65479356,Login,05-27-2026
EVT00000698,CUSEC72434266,KYC Completed,2026-05-05 22:16:35
EVT00000699,CUSEC72434266,E-Sign Completed,15-Feb-2025
EVT00000700,CUSEC72434266,Esign_Completed,2025-12-02 21:17:28
EVT00000701,CUSEC72434266,E-Sign Completed,06-27-2026
EVT00000702,CUSGA52909656,E-Sign Completed,06/08/2025
EVT00000703,CUSGA52909656,kyc_completed,01-30-2026
EVT00000704,CUSUJ50714611,otp_verified,06/09/2025
EVT00000705,CUSUJ50714611,Account Activated,2025-12-13 03:45:45
EVT00000706,CUSUJ50714611,E-Sign Completed,2025-06-30 17:17:36
EVT00000707,CUSUJ50714611,KYC Completed,2025-01-19 20:28:28
EVT00000708,CUSJK10512382,OTP Verified,2025-08-23
EVT00000709,CUSJK10512382,account_activated,01-18-2025
EVT00000710,CUSJK10512382,Login,2026-02-26
EVT00000711,CUSJK10512382,E-Sign Completed,07-24-2025
EVT00000712,CUSJK10512382,OTP Verified,10-23-2025
EVT00000713,CUSZI60334191,OTP Verified,2025-12-06 03:09:19
EVT00000714,CUSZI60334191,Account Activated,30-Apr-2025
EVT00000715,CUSZI60334191,otp_verified,03-Aug-2025
EVT00000716,CUSFR55792499,kyc_completed,10/04/2025
EVT00000717,CUSFR55792499,otp_verified,01-Jul-2025
EVT00000718,CUSFR55792499,OTP Verified,2025-02-27 04:57:56
EVT00000719,CUSFR55792499,PAN Verified,02/12/2025
EVT00000720,CUSFR55792499,Document Uploaded,2025-11-13
EVT00000721,CUSSI62782827,Session Started,2026-03-06
EVT00000722,CUSSI62782827,Login,25/09/2025
EVT00000723,CUSSI62782827,account_activated,2025-06-10
EVT00000724,CUSSI62782827,Session Started,2025-11-28 13:00:30
EVT00000725,CUSSI62782827,otp_verified,2026-02-21 17:09:45
EVT00000726,CUSSI62782827,Esign_Completed,01-12-2026
EVT00000727,CUSSI62782827,kyc_completed,02-Jun-2025
EVT00000728,CUSSI62782827,PAN Verified,2025-03-05 12:24:33
EVT00000729,CUSSI62782827,Account Activated,06-04-2025
EVT00000730,CUSSC67721903,kyc_completed,24-Apr-2025
EVT00000731,CUSSC67721903,KYC Completed,2026-02-26 22:44:15
EVT00000732,CUSSC67721903,Account Approved,17/04/2025
EVT00000733,CUSSC67721903,kyc_completed,16/06/2026
EVT00000734,CUSSC67721903,Esign_Completed,12/11/2025
EVT00000735,CUSSC67721903,Account Approved,06-15-2025
EVT00000736,CUSSC67721903,account_activated,2025-04-21 08:02:56
EVT00000737,CUSCC07836134,PAN Verified,2025-08-21
EVT00000738,CUSCC07836134,account_activated,2025-05-23
EVT00000739,CUSCC07836134,Login,2025-01-09 19:58:19
EVT00000740,CUSUT09584982,OTP Verified,10-Oct-2025
EVT00000741,CUSUT09584982,Document Uploaded,03-02-2025
EVT00000742,CUSUT09584982,PAN Verified,2026-06-05
EVT00000743,CUSUT09584982,KYC Completed,08-Apr-2026
EVT00000744,CUSOY72946671,Document Uploaded,19-Jul-2025
EVT00000745,CUSOY72946671,Login,2026-01-22
EVT00000746,CUSOY72946671,E-Sign Completed,2026-05-15 06:11:55
EVT00000747,CUSOY72946671,E-Sign Completed,2025-04-08 07:37:04
EVT00000748,CUSOY72946671,account_activated,06/03/2026
EVT00000749,CUSOY72946671,Login,12-19-2025
EVT00000750,CUSOY72946671,otp_verified,11-10-2025
EVT00000751,CUSOY72946671,KYC Completed,2025-08-11 14:36:49
EVT00000752,CUSOY72946671,otp_verified,2025-06-03
EVT00000753,CUSLA16845775,OTP Verified,2026-04-16
EVT00000754,CUSLA16845775,kyc_completed,2025-01-01
EVT00000755,CUSLA16845775,Login,2026-05-03
EVT00000756,CUSLA16845775,otp_verified,13-Oct-2025
EVT00000757,CUSLA16845775,Login,05-25-2026
EVT00000758,CUSGO89297500,Login,05-Feb-2026
EVT00000759,CUSGO89297500,OTP Verified,06/02/2025
EVT00000760,CUSGO89297500,Account Activated,05-Oct-2025
EVT00000761,CUSGO89297500,Session Started,2025-04-09 02:56:36
EVT00000762,CUSGO89297500,Login,2025-04-19 01:58:40
EVT00000763,CUSGO89297500,kyc_completed,11/02/2026
EVT00000764,CUSGO89297500,Session Started,16/06/2025
EVT00000765,CUSUS54152064,kyc_completed,30-Mar-2025
EVT00000766,CUSUS54152064,E-Sign Completed,2026-06-22 22:26:53
EVT00000767,CUSFU51627136,Account Approved,2025-11-30
EVT00000768,CUSFU51627136,Esign_Completed,2026-05-23 13:30:39
EVT00000769,CUSFU51627136,Document Uploaded,09/02/2025
EVT00000770,CUSFU51627136,Document Uploaded,2025-01-05
EVT00000771,CUSFU51627136,Session Started,03-15-2025
EVT00000772,CUSFG75326973,account_activated,02-08-2025
EVT00000773,CUSFG75326973,PAN Verified,2026-04-11 06:54:08
EVT00000774,CUSFG75326973,OTP Verified,06-11-2025
EVT00000775,CUSFG75326973,KYC Completed,06-Dec-2025
EVT00000776,CUSFG75326973,Esign_Completed,16/02/2026
EVT00000777,CUSFG75326973,Account Activated,06-18-2026
EVT00000778,CUSFG75326973,OTP Verified,2025-07-16
EVT00000779,CUSMV94043898,Account Activated,18-Nov-2025
EVT00000780,CUSMV94043898,KYC Completed,13/06/2025
EVT00000781,CUSMV94043898,Login,26/07/2025
EVT00000782,CUSMV94043898,Login,2026-06-22 21:57:26
EVT00000783,CUSMV94043898,otp_verified,27-Jan-2026
EVT00000784,CUSMV94043898,Session Started,26-Sep-2025
EVT00000785,CUSBL69658271,Login,2025-05-10
EVT00000786,CUSBL69658271,OTP Verified,11-23-2025
EVT00000787,CUSBL69658271,Document Uploaded,12-27-2025
EVT00000788,CUSZJ92414183,Account Activated,24/02/2025
EVT00000789,CUSZJ92414183,OTP Verified,2025-07-17
EVT00000790,CUSZJ92414183,E-Sign Completed,30/06/2025
EVT00000791,CUSZJ92414183,PAN Verified,2025-09-22 00:28:59
EVT00000792,CUSZJ92414183,kyc_completed,01-Aug-2025
EVT00000793,CUSZJ92414183,kyc_completed,08-11-2025
EVT00000794,CUSZJ92414183,Account Activated,2026-02-20
EVT00000795,CUSFW04210202,OTP Verified,11-Jun-2025
EVT00000796,CUSFW04210202,account_activated,10-Sep-2025
EVT00000797,CUSFW04210202,otp_verified,2025-01-31
EVT00000798,CUSFW04210202,otp_verified,2026-05-14 07:36:59
EVT00000799,CUSFW04210202,Login,03-12-2026
EVT00000800,CUSKX17785079,account_activated,29/12/2025
EVT00000801,CUSKX17785079,E-Sign Completed,25-Nov-2025
EVT00000802,CUSKX17785079,PAN Verified,05-01-2026
EVT00000803,CUSKX17785079,Esign_Completed,2026-03-29 13:26:34
EVT00000804,CUSUU20863536,E-Sign Completed,2026-02-21
EVT00000805,CUSUU20863536,E-Sign Completed,2025-10-28 15:29:15
EVT00000806,CUSUU20863536,kyc_completed,2025-08-04
EVT00000807,CUSUU20863536,PAN Verified,29-Jan-2026
EVT00000808,CUSUU20863536,Document Uploaded,10-Mar-2025
EVT00000809,CUSUU20863536,Login,19-Feb-2025
EVT00000810,CUSSK45187053,Account Approved,09-16-2025
EVT00000811,CUSSK45187053,Esign_Completed,2025-12-04 05:29:16
EVT00000812,CUSSK45187053,OTP Verified,01-25-2026
EVT00000813,CUSSK45187053,Login,21-Feb-2026
EVT00000814,CUSSK45187053,PAN Verified,27/05/2025
EVT00000815,CUSHP50506413,otp_verified,26/02/2026
EVT00000816,CUSHP50506413,E-Sign Completed,03-26-2026
EVT00000817,CUSHP50506413,Account Approved,04-19-2026
EVT00000818,CUSPS26199062,otp_verified,2025-01-11 01:32:04
EVT00000819,CUSPS26199062,KYC Completed,18/06/2025
EVT00000820,CUSPS26199062,account_activated,03-03-2026
EVT00000821,CUSPS26199062,otp_verified,2026-04-04
EVT00000822,CUSPS26199062,KYC Completed,22-Apr-2026
EVT00000823,CUSPS26199062,otp_verified,2025-04-15 09:30:55
EVT00000824,CUSXN27756185,Document Uploaded,2026-03-02 22:57:22
EVT00000825,CUSXN27756185,Login,29-Jun-2025
EVT00000826,CUSXN27756185,Login,2026-05-17 19:39:04
EVT00000827,CUSXN27756185,E-Sign Completed,03-16-2025
EVT00000828,CUSXN27756185,KYC Completed,17/05/2025
EVT00000829,CUSXN27756185,E-Sign Completed,04-25-2026
EVT00000830,CUSXN27756185,kyc_completed,12-Mar-2026
EVT00000831,CUSXN27756185,Login,03/01/2025
EVT00000832,CUSXN27756185,kyc_completed,28-Jun-2025
EVT00000833,CUSCJ68044206,Session Started,10/03/2025
EVT00000834,CUSCJ68044206,PAN Verified,2026-06-04
EVT00000835,CUSCJ68044206,Account Approved,08/06/2026
EVT00000836,CUSCJ68044206,Document Uploaded,2025-09-25 00:42:34
EVT00000837,CUSCJ68044206,otp_verified,08/03/2025
EVT00000838,CUSCJ68044206,Login,2026-01-08 04:00:36
